tweet	label
#سعوديات_نطلب_اسقاط_الولايه717 لا لإسقاط الولاية فخورة بوجود ولي امري لن تخدعوني هناك جيوش الكترونية مدعومة وربما شخص له عدة حسابات لا تزال تضرب على هذا الوتر ( إسقاط الولاية ) من أجل تسهيل إفساد بنات المسلمين اللهم أدم علينا نعمة الولاية	NEG
و حتى بعد الزواج ولي امرها زوجها ف لا لا لا لااااااا و الف لا لاسقاط الولايةإسقاط الولاية مخالف لسنة نبينا محمد صل الله عليه وسلم.مخالف للدين الحنيف..لا نريد زيادة ذنوبنا بالمطالبة بإسقاط الولاية..ولله الحمد و الفضل و المنة ثم لمليكنا و ولي عهده.لا ينقصنا شيء.فلم إسقاط الولاية؟	NEG
لم و لا أعتقد بأني سأجد في الظروف الطبيعية سبباً واحداً مقنعاً لإسقاط الولاية،حيث أنني لن ألتمس عذراً لمن يريد أن يسقط أحد أحكام ديني الذي أقدسه و أعتز به كثيراً ! #سعوديات_نفخر_بولايه_اهلنا_لنا	NEG
#ادب_ال_لا -لا للتغريب -لا لأسقاط الولاية -لا لقيادة النساء للسياره -لا لعباية الكتف والعبايات الملونه كلها لا نحن فتيات الاسلام نرفضها جميعها بدون استثناء	NEG
#سعوديات_نطلب_اسقاط_الولايه731 لا لإسقاط الولايه ربي يحمي رجالنا وشبابنا هذي فتن ربي يحمين	NEG
ن نفخر ونفاخر بمن تزهو بهذه الولاية شكرا من الأعماق لمن تنادي فخرا لا والف لا لإسقاط الولاية	NEG
اتفق اسقاط الولاية حرام شرعا وبيوصل بناتنا للفساد والانحلال الاخلاقي لا لاسقاط الولاية نحترم اباءنا اللي ربونا واخواننا وازواجنا اللي بيننا وبينهم ميثاق غليظ وابناءنا ونحترم ولايتهم لنا #سعوديات_نطلب_اسقاط_الولايه728	NEG
لا لاسقاط الولايه والله احنا في أمن وامان دام اخوانك وأبوك وزوجك وولدك حولك ماذا بعد سقوط الولايه من ياخذ حقي اذا احد تعرض لي من الذائب البشريه الله يحفظنا #سعوديات_نطلب_اسقاط_الولايه728	NEG
سعوديه اب عن جد. لله الحمد والمنه وفخوره ان أكون تحت ولايه رجل لا لاسقاط الولايه حقوقي محفوظة في كتاب الله وسنته وتحت دوله تطبق شرع الله #سعوديات_نطلب_اسقاط_الولايه72	NEG
#لا_لأسقاط_الولايه الي يبي يسقط الولايه او الفتاه التي تريد إسقاط الولايه تروح تعيش في الغرب لا تدخلوا في أمور دينيه حسبنا الله عليكم ونعم الوكيل واذا تسقط الولايه راح تسقط أشياء بعدها	NEG
مارح اكون انانيه عشان اهلي كويسين اقول لا لاسقاط الولايه !!! لا بفكر بالطرف المتضرر من هالولايه..	NEG
اتفق معاااااااااااااااااااااااااااااااااااااااااااااااااك وبقوووووووووووووووووووووووووووووة من يطالب باسقاط الولاية سيسعى لاسقاط الدولة ،،، الله يسقط عقله قبل لا ينال مراده العاجل والاجل حاقدين على الاسر السعودية وحقدهم الاكبر على السعودية الله يأخذهم عاجلا	NEG
#لا-لاسقاط-الولايه الولايه تكريم إلآهي بحفظ الحقوق الولايه تشريف وتكريم ورعايه وحفظ وصيانه الولايه حفظ اعراض وستر عورات الولايه صيانه للمجتمع والتفككل والانحلال الولايه رفعه للمراءه بانها مصونه من ولى يقوم عليها وهي معززه مكرمه في مجتمعها #الولايه_سقطت	NEG
لا لإسقاط الولاية عن المرأة وهو أمر شرعي ولن نسكح بذلك أبدا ابدا ابدا فهو أمر شرعي وغير خاضع للنقاش #سعوديات_نطلب_اسقاط_الولايه1113	NEG
ديننا واضح اعطى المرأه كل حقوقها لكن مجتمعنا فاشل وظالم وين اللي يطبقون شرع الله بكل شي وينهم ان وجدو انا اول امرأه سعوديه اقول لا لأسقاط الولايه ولو العكس اقولها واطالب بشرع الله ونعم لأسقاط الولايه #سعوديات_نطلب_اسقاط_الولايه1113	NEG
#لا_لاسقاط_الولايه الرجال قوامون على النساء بما فضل الله به بعضهم على بعض (قوى فسيولوجية معروفة علميا )وبما انفقوا من أموالهم	NEG
لا_لاسقاط_الولايه الحل ليس باسقاط الولاية ،انما باصلاح الخلل في ممارسة الذكور لهذه الولاية (او القوامة )	NEG
#لا_لاسقاط _الولاية _ إسقاط الولاية فيه دمار للمجتمع اللهم هل بلغت اللهم فاشهد	NEG
الشرع والدين يحفظ للمرأة كرامتها ويجعل لها عزوة وسند حتى لا تستغل وتهان الولاية ليست تملك !! الاب الاخ الزوج الابن عزوه وفخر وسند للمرأة لا لاسقاط الولايه	NEG
لا لأسقاط الولايه اللهم احفظ بناتنا وابعد عنهم الفتنه اللهم نسألك يارب ان تحفظ بلادنا من عبث العابثين #سعوديات_نطلب_اسقاط_الولايه1111	NEG
#سعوديات_نطلب_اسقاط_الولايه1111 لا لا لا لاسقاط الولايه لايمكن للمرأه ان تدير جميع امورها بدون ولي لانه سند وظهر لقوتها	NEG
#سعوديات_نطلب_اسقاط_الولايه1095 الله يحفظ لنا من ولي علينا ابوي واخواني وازواجنا فخرنا وعزنا وتاج راسنا نفتخر بانهم ولاة امرنا فلا تحاولوا تظهرونا باننا معنفات ونرفظ اسقاط الولايه ....ونعتز بهم فخافوا الله من ما تحيكونه لبنات المسلمين....لا لاسقاط الولايه	NEG
لا لاسقاط الولايه كلكم راع وكل مسئول عن رعيته والولايه تكون على الرجل والمراءة اتركوا السواليف لابد من الولايه والله يتولانا وإياكم #سعوديات_نطلب_اسقاط_الولايه1095	NEG
لا لإسقاط الولايه لان إسقاطها إسقاط احترام المرأه وعرضها وكرامتها لتتلقفها شياطين الإنس لهدر عفتها محاولة تدمير الوطن من خلال المراه لأنها من تربي الأجيال ليكملوا المسيره في بناء الوطن وهذا مايطمحون اليه لكل فتاة احذري اسقاط الولايه لانهاحفره من حفر جهنم	NEG
نعم لحفظ الولاية ولا والف لا لإسقاط الولاية لا لا لتشتيت الاسره ( ابوك، اسرتك هي سندك )	NEG
انا ضد فكرة اسقاط الولاية لانها مخالفة لشرع الله تعالى اولا، ولانها تفتح باب شر على حواء لايمكن اغلاقه ثانيا. حفظ الله امي واختي وابنتي من كل مكروه. نعم لتمكين المرأة. لا لإسقاط الولاية. وضحت؟	NEG
أستغفر الله الي طالبو بإسقاط الولاية مالهم دخل بالسعودية أنا أفول لا لإسقاط الولاية نعم لأبي وأخي وزوجي ولايته لي يجعلني شامخة تهابني الذ ئاب كل بنت طالبت بإسقاط الولاية لن تشعر بأهميتها إلا عندما تصبح أم	NEG
تشريعات الإسلام خط أحمر لا لاسقاط الولاية #سعوديات_نطلب_اسقاط_الولايه1091	NEG
والله عاجبنا حجابنا و عاداتنا و تقاليدنا ولانبي اسقاط الولاية هذا كله من المتخلفين و لا حنا ياسعوديات مرتاحات و سعيدات لا نحتاج لاسقاط الولاية #سعوديات_نطلب_اسقاط_الولايه1091	NEG
