	tweet	label
135	اتفق معاااااااااااااااااااااااااااااااااااااااااااااااااك وبقوووووووووووووووووووووووووووووة من يطالب باسقاط الولاية سيسعى لاسقاط الدولة ،،، الله يسقط عقله قبل لا ينال مراده العاجل والاجل حاقدين على الاسر السعودية وحقدهم الاكبر على السعودية الله يأخذهم عاجلا	NEG
151	تشريعات الإسلام خط أحمر لا لاسقاط الولاية #سعوديات_نطلب_اسقاط_الولايه1091	NEG
152	والله عاجبنا حجابنا و عاداتنا و تقاليدنا ولانبي اسقاط الولاية هذا كله من المتخلفين و لا حنا ياسعوديات مرتاحات و سعيدات لا نحتاج لاسقاط الولاية #سعوديات_نطلب_اسقاط_الولايه1091	NEG
153	لا_لإسقاط_الولاية مو كل بنات السعوديه يبون اسقاط الولاية .. اللي يبون اسقاطها هم متخلفات ناقصات عقل .. المفروض صدق يقولون الحمدلله ان عندنا اب واخوان لهم رأيي علينا .. بس في عينه قليله جدا تبي الضياع الله لا يوفقها .. الحمدلله على نعمه العقل صدق	NEG
154	#اقرار_اسقاط_الولايه_بعد_ال18 احنا دوله قوانينها من القران الكريم والسنه النبويه بااختصار لا لاسقاط الولايه ان اكون تحت ولاية والدي افضل عندي من الدنيا ومافيها	NEG
155	على اي اساس تبدين رايك إسقاط الولايه حتى يكونوا بناتنا نفس وضعك المزري من انحلال اخلاق وعري في اللبس وعدم وجود حيا هذا شأن داخلي لآ ومليار لا لاسقاط الولايه فهي موجود من الأزل وفي الكتاب والسنه لتجعل المرأه عفيفه وتأخذ حقوقها كامله وليس العكس	NEG
156	والف لا لاسقاط الولاية ولكن اتمنى ان تكون هناك جهات مسؤلة لنصرة كل امراة مظلومة ظلمها (اب او اخ او زوج ...) تنصرها وتأخذ حقها بالكامل ويتم اسقاط الولاية لمثل هؤلاء فقط... #اقرار_اسقاط_الولايه_بعد_ال18	NEG
157	#إقرار_اسقاط_الولاية_بعد_ال18 حينما تستند الفتاة على أبيها لا تسقط ابداً فسحقا لإسقاط الولايه pic.twitter.com/aSP9JNss9p	NEG
158	#لا_لاسقاط_الولايه من يتحججون من اللبراليين ودعاة الفتن بالعنف الأسري لإسقاط الولاية !! عليهم أن يعلموا أن لدينا قانون في دولة عظيمة ولسنا في غابة ولله الحمد	NEG
159	لا يسعون لإسقاط الولاية فقط، هدفهم إسقاط الدين والوطن،، pic.twitter.com/t8n2M7p8Yo	NEG
160	طريات_نطلب_اسقاط_الولايه1051 #لا_لأسقاط_الولايه لم يكن أبي يوماً ما رجلا عادياً في كل المرّات التي قابلتني الدنيا بمواقفها الموحشه وجهاً لوجه، كنت أختبئ وراء ظهره وأطُل عليها بكل قوتي،أبي هو عزتي وعِزّي حبيبي الأول، وعيني الثالثه،وملجأي بعد الله.	NEG
162	لا لاسقاط الولاية فولايتنا بيد من يخاف علينا ولايريد الا رفع مقامنا واعطائنا حقوقنا بما شرع الله به	NEG
163	فوضى ومعمعه وكذب وافلام تجسرهاا بعض المحتسبات على الجنسية السعوديه وذلك تخطيطاً للمستقبل البعيد باذن الله لاسقاط الولايه ولإمور لا ترضاها عقيدتنا ولا عاداتنا واخلاقنا المتربين عليها #انقذوا_هند_العتيبي	NEG
164	لا لإسقاط الولايه الولي سند الولي عزوه وعزتي للي مالها لا ابو ولا خو. #قطريات_نطلب_اسقاط_الولايه105	NEG
165	ان لم تستحي ففعل ماشيت الحمدالله الذي انعم لولاة حكامنا الامن والامان وحفظ حقوق المرأه لا نحتاج لإسقاط الولاية للمرأة حتى لو بلغت سن الخمسين لأن المرأة تظل في ظل رجل لحمايتها. #رانيا_يوسف_تتدخل_في_الشأن_السعودي	NEG
166	وش جاب تحرير العبيد لأسقاط الولايه!؟ بنات الرجال عايشات بعز و 95? كلهم رافضين فكرة اسقاط الولايه وشوفي ، لا سوو مشاكل ولا دخلو السجون ، ولا حرضو على اولياء الأمور	NEG
167	#سعوديات_نطلب_اسقاط_الولايه639 لا لاسقاط الولايه احنا مو غرب الولايه للاب ثم الاخ ثم الزوج والبويه والملحده والصايعه والضايعه والمجنسه لو تموتون ماافيه اسقااط ولايه	NEG
168	#الشعب_يرفض_اسقاط_الولايه لا لإسقاط الولاية	NEG
169	الشعب_يرفض_اسقاط_الولايه لا لإسقاط الولاية لإني فتاة أعتز بديني وبشرع ربي أعتز بولاية زوجي أبي أخي	NEG
170	لحمدالله ع نعمه العظيمه ماننعم به من شعور اولياء امورنا تجاهنا وتلمسهم الدائم لتلبيه حاجاتنا وتفقد احوالنا وخواطرنا كل هذه النعم تفتقدهاجواري كوهين ومن كانت ع شاكلتهن ممن تلهث لإسقاط الولايه لذا اطمأنوا لا لإسقاط الولايه حفظ الله اولياءامورنا #سعوديات_نفخر_بولايه_اهلنا_لنا	NEG
171	سعوديات_نطلب_اسقاط_الولايه1111 لا لاسقاط الولايه هذا مطلب لايصالهم للفاحشه بدون قيود وبكل سهوله	NEG
174	انا ضد لان في بنات لو مايحكمها والدها ماحد يقدر فيها انا ضد وبشده والله محد يصير يقدر فيهم اوك اذا فيه عاقلات بس كمان فيه بنات الله يستر علينا شويه منطقيه مو معناته مجمع لك ناس تقعد تتكلم بدون عقل	NEG
175	أنا دائماً ضد إسقاط الولايه مادام أبوي معي لانه مايستاهل أطالب بإسقاط حقوقه وهو مايخلي علي شي بنفسي أبد	NEG
176	"احس انا الوحيده اللي ضد اسقاط الولايه ولا احب اتكلم على هالأمور لأن دايم اردد "" الحمدلله ان هالشخص ابوي والحمدلله ان هذا اخوي"	NEG
177	انا سعوديه انا ضد اسقاط الولاية نحن نعيش بأمن وأمان واسلام انا ضد اسقاط الولاية اللهم احفظ ولاة امرنا	NEG
178	#سعوديات_ضد_اسقاط_الولايه انا ضد اسقاط الولايه انا سعوديه وافتخر اني سعوديه واعتز بولي امري واللذين يطالبون باسقاطها مجرد غوغاىين وغربان ينعقون بما لايفهمون	NEG
181	#سعوديات_ضد_اسقاط_الولايه اللهم عليك بمن يحارب دينك ويسقط شرائعك اللهم لاترفع لهم راية	NEG
182	لسنا ضدّ تطوّر المجتمع وإعطاء المرأة حقوقها وحريتها، لكن لكلّ شيء حد وسقف معين، إسقاط الولاية هو إسقاط السيطرة المطلوبة والمقننة للحد من الممارسات والتجاوزات الممكن حدوثها، والانفلات الأخلاقي الذي ينتظره الكثيرون بمجرد إسفاط الولاية! #سعوديات_ضد_اسقاط_الولايه	NEG
183	"الولايه من الشرع شئتم ام ابيتم وإن اسقطوها فالدوله لاتحكم بشرع الله وان سقطت عن لي الامر ستسقط عن الحاكم ..! ""فكلكم راعٍ وكلكم مسؤل عن رعيته"" مطالبات اسقاط الولايه خلايا خارجيه تدمر مجتمعنا وانساق كل جاهله معهم .. #سعوديات_ضد_اسقاط_الولايه #سعوديات_نطلب_اسقاط_الولايه"	NEG
184	الله يسقط رأس كل من تبي إسقاط ولاية أهلها بدون سبب رغم إني ضد إسقاط الولاية لكن ممكن بعض الأولياء بالذات إذا لم يكن أب يظلم البعض وليس الكل ومع ذلك أنا ضد إسقاط الولاية لأنه شرع الله ما جبنا شيء من رؤوسنا. #سعوديات_نطلب_اسقاط_الولايه	NEG
